entry_id,category,surface,reading,review_status,license,external_action_risk,source
SLANG-8b3060e64f41,slang,ILYポーズ,あいえるわいぽーず,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=11202#ILY | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-e0b5af0f5f17,slang,JKポーズ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=9387&preview=true#Justkidding | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-7a2648603fed,slang,J禁 (じぇーきん),じぇーきん,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=23768&preview=true#Monokin | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-cc5b43297067,slang,KP,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-6ec307bb346e,slang,KPする,けーぴー,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/08/31/japanese-slang-review-august-2021/#Kanpai | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-a07c13a10193,slang,KS,ケーエス,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/07/31/japanese-slang-review-july-2021/#Sugi | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-56f947bf8893,slang,KSK,かそく or ケーエスケー,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/12/31/japanese-slang-review-december-2021/#KSK | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-728910ad0c3d,slang,KWSK,くわしく,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/06/30/japanese-slang-review-june-2022/#Short | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-5feed1aa9e05,slang,LJC,エルジェーシー,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/11/30/japanese-slang-review-november-2021/#LJC | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-2f6ee95b09eb,slang,m9(^Д^)プギャー,^Д^,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/09/30/japanese-slang-review-september-2022/#Kaomoji | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-9f823ad17bec,slang,MH,エムエーチ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/07/31/japanese-slang-review-july-2021/#KS | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-4d92b2fadf2c,slang,NNT,ないないてい or エヌエヌティ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/12/31/japanese-slang-review-december-2021/#NNT | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-5f48dd760024,slang,OPP袋,おーぴーぴーぶくろ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=14048&preview=true&_thumbnail_id=12984#OPP | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-9500c016f08b,slang,OT,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=12899#OT | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-2ab280bb304d,slang,P禁 (ぴーきん),ぴーきん,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=23768&preview=true#Monokin | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-cbc17fc47b42,slang,ROMる,ろむる,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/01/30/japanese-slang-review-january-2022/#Rom | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-276711f27b0d,slang,ROM専,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-bd29117fb338,slang,ry),いかりゃく,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/01/30/japanese-slang-review-january-2022/#Ry | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-6ea52ef0a936,slang,SAN値,さんち,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=16186&preview=true&_thumbnail_id=16774#Sanchi | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-6963a95f5ffa,slang,seju顔,せじゅがお,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=17259&preview=true#Seju | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-c58c39dedb6f,slang,skrrr,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=20027&preview=true#Long | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-90de92cee964,slang,TNJ女子,てぃーえぬじぇーじょし,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/07/31/japanese-slang-review-july-2021/#TNJ | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-7cd137eae3cc,slang,w,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-1779fc8db191,slang,WKTK,わくてか,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/06/30/japanese-slang-review-june-2022/#Short | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-111dd82a4ce4,slang,ww,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-c19f281c16ab,slang,Y2K,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-277596c35bd4,slang,Yガール,わいがーる,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/10/30/japanese-slang-review-october-2021/#YGal | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-83cd3872991c,slang,〇〇しか勝たん,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-69197929727d,slang,〇〇でしぬう,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-13fc1c44656a,slang,〇〇で今これ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-20a3e2aeba09,slang,~てり・~てりゅ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/07/31/japanese-slang-review-july-2021/#Teri | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-f795481aacef,slang,~ドリュー,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=21323&preview=true#Drew | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-bc8f0ba5e38f,slang,あ、(察し,察し,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/01/31/japanese-slang-review-january-2021/#Sasshi | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-64c0dff0f18b,slang,あくしろよ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=17818&preview=true#Aku | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-c57762667aa9,slang,あげみざわポーズ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=13768&preview=true&_thumbnail_id=12984#Age | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-a858f26b1b4c,slang,あざっす,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-a56492c7859b,slang,あざとかわいい,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/04/30/japanese-slang-review-april-2021/#Aza | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-5e683c1c5ffb,slang,あざます,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-1487533fd084,slang,あざまる,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-f01bb788c0ea,slang,あなたの感想ですね,あなたのかんそうですね,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/08/31/japanese-slang-review-august-2022/#Kansou | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-40d0d58556ac,slang,あぼーん,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/09/30/japanese-slang-review-september-2022/#Abon | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-b7ad260339c5,slang,ありがたみ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-346c57d35e13,slang,ありがとナス,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/04/30/japanese-slang-review-april-2021/#Thanks | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-985dfa8d3dc9,slang,ありがトン,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=18254&preview=true#Tonks | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-4b172da2cca8,slang,ありよりのあり,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-10b72bd58073,slang,ありよりのなし,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-7b7eec8f45df,slang,あーね,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-9eb151080313,slang,いいね稼ぎ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-95c643381380,slang,いきり,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-d2dd31ee18d1,slang,いってこい,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2023/03/18/ossan-bingo-old-man-slang-for-the-japanese-workplace/ | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-fcddbd068bc7,slang,いとしなもん,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/02/28/japanese-slang-review-february-2021/#Roll | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-01ba05bc9108,slang,うpろだ or うぷろだ (both うぷろだ),both うぷろだ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=20984&preview=true#Nushi | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-eaea6d04e0ef,slang,うp主,うぷぬし,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/05/01/japanese-slang-review-april-2022/#Upload | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-4a2a566e23e8,slang,うさぎ舌リップ,うさぎじたりっぷ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=15725&preview=true#Bunny | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-41c974d50458,slang,うにお願いします (うにおねがいします),うにおねがいします,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=20984&preview=true#Uniplease | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-c5e03020136c,slang,うに構文 (うにこうぶん),うにこうぶん,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=20984&preview=true#Uniplease | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-982f024a053b,slang,うぷ乙 or うp乙 (both うぷおつ),both うぷおつ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=20984&preview=true#Nushi | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-d5e9dde749ef,slang,うらる,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/07/31/japanese-slang-review-july-2022/#Uraru | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-db94f29d9df0,slang,うれしみ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-f28362baeb0e,slang,えいや,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2023/03/18/ossan-bingo-old-man-slang-for-the-japanese-workplace/ | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-4b6f3b8983de,slang,えぐい,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-2accd5252d1c,slang,えぐいて,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-01c3967114d5,slang,えらい,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-f9140019d473,slang,えらすぎ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-a26b9c307e02,slang,おh,おはよう,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/08/31/japanese-slang-review-august-2022/#Oh | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-bf0963e833d2,slang,おい、笑える,おい,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=17259&preview=true#Laugh | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-0bebc0abe23c,slang,おいらが行くしかねえな,おいらがいくしかねえな,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=22264&preview=true#Oira | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-81cd24ceac1d,slang,おきゅ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/04/30/japanese-slang-review-april-2021/#9 | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-40882349261b,slang,おくちょ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/07/31/japanese-slang-review-july-2021/#Okucho | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-556733a80fd1,slang,おけ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-2324d95e765e,slang,おけまる,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-4f43a28d000c,slang,おけまる水産,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-a90d3da5deb7,slang,おこ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/01/30/japanese-slang-review-january-2022/#TurnIntoElk | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-49dac88ae9e5,slang,おこk,おけ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/12/31/japanese-slang-review-december-2022/#Okok | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-03f322ed2faf,slang,おしゃれ偏差値,おしゃれへんさち,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=11943#Harvard | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-47ddf279e5ba,slang,おしゃピク,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/07/31/japanese-slang-review-july-2021/#Picnic | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-ce44daf64a2c,slang,おじさん構文,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-15fe50b37c27,slang,おそらきれい,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/10/30/japanese-slang-review-october-2021/#PrettySky | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-2c99f153029f,slang,おぢアタック・おじアタック,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=24744&preview=true#Ojiata | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-ecd3be855040,slang,おったまgetdown,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=17259&preview=true#Cash | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-798d037a0c40,slang,おつ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-da67d1042d57,slang,おつハムニダ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=18254&preview=true#Otsuha | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-ab7752bc3aea,slang,おててないない,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=9387#Nohands | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-25c6098fdae2,slang,おはぎゃあ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=22503&preview=true#Morning | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-cce538a41255,slang,おばさん構文,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-48901a0c2694,slang,おまいつ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=24744&preview=true#Omaitsu | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-314b5e414d51,slang,おめあり,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=11943#Omen | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-438058ffe35e,slang,おめす,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=11943#Omesu | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-8c3be4346633,slang,おハーブですわ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=6327#Herb | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-5169a9e52a33,slang,お冠,おかんむり,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/06/30/japanese-slang-review-june-2021/#Crown | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-88797c5836bd,slang,お前は今日何したんだよ,おまえはきょうなにしたんだよ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=10151#Whatdoing | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-a17bd9ba8927,slang,お料理得意なんです,おりょうりとくいなんです,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=17818&preview=true#Goodcook | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-557b4d912b81,slang,お気持ち表現,おきもちひょうげん,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=10151#Kimochi | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-ea32cfa45135,slang,お疲れサマンサ,おつかれさまんさ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/09/30/japanese-slang-review-september-2021/#Oats | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-57f1d9f03b09,slang,お祈りメール,おいのりメール,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/12/31/japanese-slang-review-december-2021/#Enori | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-3700a40b3078,slang,かぐや姫は~ように伝えました,かぐやひめは～ようにつたえました,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=23470&preview=true#Himesama | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-109a607aa887,slang,かたじけパーリナイ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/03/28/japanese-slang-review-march-2021/#Oof | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-42cc056274eb,slang,がっちゃんこする,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2023/03/18/ossan-bingo-old-man-slang-for-the-japanese-workplace/ | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-5d031e06fa8c,slang,きちゃ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=6322#Kicha | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-2b62c4343e93,slang,きちゃない,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=6322#Kicha | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-3cab1339c83e,slang,きぼんぬ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/08/31/japanese-slang-review-august-2022/#Kibonnu | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-c88c44a7fcfe,slang,きまZ,きまぜっと,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/02/28/japanese-slang-review-february-2022/#Kimazi | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-f4b293e97afb,slang,きゃぱい,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/03/31/japanese-slang-review-march-2022/#Kyapai | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-f9f7e95ef298,slang,きゅんです,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-034deb65f806,slang,きょコ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=18687&preview=true#Kyoko | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-e56dbcdebdd7,slang,ぎゃきゅん,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/01/31/japanese-slang-review-january-2021/#Gyakyun | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-5c09087c430d,slang,ぎりはっぴー,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=20984&preview=true#Giri | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-3cdf74b34b63,slang,くらげメイク,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=7393#Grababrushand | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-2f469fe84835,slang,けちょんけちょん,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/08/31/japanese-slang-review-august-2021/#Kechon | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-f14abfe7fd24,slang,こy,こわい,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/09/30/japanese-slang-review-september-2022/#KoyHiy | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-4bba139e6d29,slang,こおわー,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/04/30/japanese-slang-review-april-2021/#School | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-afca3881363f,slang,ここに教会を建てよう (ここにきょうかいをたてよう),ここにきょうかいをたてよう,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=10617#Church | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-581ec140f3fc,slang,こみこみで,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=9387&preview=true#Komikomi | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-de50a63aa304,slang,これには「NAME」もにっこり,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=5832#Name | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-348540257d05,slang,これは、ジオードだよ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=14271&preview=true#Geode | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-2375539e6eac,slang,ご査収ください,ごさしゅうください,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=7943#PleaseSaishuu | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-c0bc1de40cb2,slang,さすい,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/05/01/japanese-slang-review-april-2022/#Sasui | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-437c79f517ff,slang,さつおわ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=22264&preview=true#kaiji | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-dc3a86d534d7,slang,ざっくばらん,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2023/03/18/ossan-bingo-old-man-slang-for-the-japanese-workplace/ | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-a17f4a5820a7,slang,ざまあ系 (ざまあけい),ざまあけい,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=10617#Zama | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-918608c495d6,slang,しごでき,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=5832#Work | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-801427de3b29,slang,してり,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-e03f395d1a87,slang,しぬ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-9447e7013c85,slang,しぬど,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-896c7db88f77,slang,しまパト,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2021/05/30/japanese-slang-review-may-2021/#Shima | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-0a77f80a91e7,slang,しんどw/しんどい,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=17259&preview=true#Shindo | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-8aff01455f90,slang,しんどみ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-e8dcafe6b2f4,slang,じゃないほう,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=5832#Janai | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-38195bcc066b,slang,じわる・ジワる,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=15725&preview=true#Jiwaru | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-f20b7b3f56a7,slang,すこ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=6322#Suko | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-2a80ee66fc81,slang,ずっしょ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/2022/03/31/japanese-slang-review-march-2022/#Zussho | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-6b896cbec976,slang,ずっと俺のターン,ずっとおれのたーん,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=8939&preview=true#Myturn | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-1dbfb59271a3,slang,ぜってぇ巻き返す,ぜってぇまきかえす,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=20027&preview=true#Smallchicken | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-6403aff495f2,slang,その日、人類は思い出した,そのひ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=14048&preview=true&_thumbnail_id=12984#ThatDay | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-19f4dfa7a2a3,slang,それなすぎ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-95c79fdd6af6,slang,それな案件,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-dcc0bfb62d3b,slang,それな界隈,それなかいわい,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=23470&preview=true#Sorena | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-237981ad9a77,slang,それはそう,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-6b7e82423e1c,slang,それは流石に嘘だよ,それはさすがにうそだよ,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=14048&preview=true&_thumbnail_id=12984#Uso | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-745f4712c5ac,slang,それガーチャー!ほんまごめんやで,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=12899#Gatcha | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-536fe2a7f017,slang,それマ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-d92908eb9bad,slang,それ確,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-cbe04b16d10a,slang,そマ,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
SLANG-0a412d55c2bc,slang,たこシあ,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=20576&preview=true#Takoshia | https://github.com/1Selxo/living-japanese-slang-dictionary
SLANG-bfba31b76946,slang,だいしてる,,needs-evidence,確認中,False,https://wesleycrobertson.wordpress.com/?p=18254&preview=true#Die | https://github.com/1Selxo/living-japanese-slang-dictionary
